ItemNo,ItemCode,ItemSize,ItemDesc,Main_Group,Item_Group,StoreName,TariffHeadNo,UnitCode,PcsRate,Qty1Kg,ItemLength
ASTMC192,ASTMC192,,Om Ron Sensor E2B - M18K S08 - WP-B1,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC193,ASTMC193,,Countroller Multispan CT-566-131-02,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC194,ASTMC194,,SZR LY2-N1 Coil,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC195,ASTMC195,,MY 4N-GS Coil,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC196,ASTMC196,,JQX-13F (LY2NS) Coil,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC197,ASTMC197,,MY 2N-GS Coil,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC198,ASTMC198,,HH 52P (MY2NJ) Coil,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC199,ASTMC199,,Coil AC176,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC2,ASTMC2,,Bearing NSK 7018 CDVL,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC20,ASTMC20,,Spring,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC200,ASTMC200,,LM/1-DC-12V Leone (5pin),Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC201,ASTMC201,,Takamisawa NY 24W-K,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC202,ASTMC202,,STAFILazar Card LT-103,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC203,ASTMC203,,YPC 200-CPV-U1-2 Card,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC204,ASTMC204,,Proximity Sensor PR12,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC205,ASTMC205,,Proximity Sensor PRCM -12,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC206,ASTMC206,,Proximity Sensor JG-GF12,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC207,ASTMC207,,Sensor Cable 3 Core,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC208,ASTMC208,,Proximity Sensor PR-08,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC209,ASTMC209,,Solenoid Valve,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC21,ASTMC21,,Regulator Model ASK,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC210,ASTMC210,,Liner Motion System N-35,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC211,ASTMC211,,RNA -4904 ROLLER BEARING,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC212,ASTMC212,,IKO NART 20 VR,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC213,ASTMC213,,NATV 10-PPA voke CAM follower,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC214,ASTMC214,,IKO Roller Bearing / Needle Roller Bearing,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC215,ASTMC215,,Bearing Bush,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC216,ASTMC216,,IKO CF-12-1B (6) Cam Follower,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC217,ASTMC217,,Pin,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC218,ASTMC218,,Bearing NK 10/12 JNS,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC219,ASTMC219,,Needle Roller Bearing IKO,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC22,ASTMC22,,Bearing NTN 30206 (NTN+SKF),Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC220,ASTMC220,,Multiforming Inactive M/C Feeder Fitting Spare,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC221,ASTMC221,,Feeder 'O' Ring Set MS,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC222,ASTMC222,,Feeder 'O' Ring Set EM,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC223,ASTMC223,,PlungAr,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC224,ASTMC224,,Brass LBO,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC225,ASTMC225,,EV Assembly,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC226,ASTMC226,,Screw,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC227,ASTMC227,,Feeder Plunger Catrej,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC228,ASTMC228,,Hydraulic Green 'o' ring,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC229,ASTMC229,,Pressure Control Valve,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC23,ASTMC23,,Bearing SKF 30207 J2/Q,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC230,ASTMC230,,Cup Seal Sunsng-,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC231,ASTMC231,,Ferul,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC232,ASTMC232,,Limit Switch,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC233,ASTMC233,,Auto Power Cup Seal,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC234,ASTMC234,,Silencer for DVX-15,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC235,ASTMC235,,Stroke Gear 110T,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC236,ASTMC236,,Stroke Gear 60T,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC237,ASTMC237,,Stroke Gear 25T,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC238,ASTMC238,,Bevel Gear Mix,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC239,ASTMC239,,Ball Screw,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC24,ASTMC24,,Bearing SKF 30208 J2/Q,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC240,ASTMC240,,SEW Press IO Card P-2415,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC241,ASTMC241,,Bansal Press IO Card NE 08 IX,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC242,ASTMC242,,Bansal Press IO Card NE 08 DX,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC243,ASTMC243,,Bansal Press IO Card NE 16 DX,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC244,ASTMC244,,"SMC FRL AC 20A -F02-D MAX -PR 1.0 MPA SIZE 1/4""",Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC245,ASTMC245,,Pressure Switch Baumer VT-10 OA No. 0435,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC246,ASTMC246,,Solenoid Valve - Electro Pneumatic Model: PVS3014GPPAINC1-2-10 BAR 160TON SEW,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC247,ASTMC247,,SMC Valve VT307-05G1-02.F Bansal Press Hydraulic,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC248,ASTMC248,,Studs - 12 MM for SEW 40T,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC249,ASTMC249,,Lock Washer MB-18,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC25,ASTMC25,,Bearing 4T 3028,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC250,ASTMC250,,Lock Washer MB-13,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC251,ASTMC251,,"Oil Indicator 1""",Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC252,ASTMC252,,Oil Indicator FLG-6-03,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC253,ASTMC253,,Cylinder U Seal Kit Luthra - 50103-SK,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC254,ASTMC254,,Free Wheel 18T Dicolor,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC255,ASTMC255,,"Hydraulic Hose Pipe 1/2"" x 1/2""",Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC256,ASTMC256,,U Seal CCB 100,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC257,ASTMC257,,U Seal CCB 200,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC258,ASTMC258,,U Seal CCB 400,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC259,ASTMC259,,U Seal CCB 600,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC26,ASTMC26,,Bearing NTN NJ -206,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC260,ASTMC260,,Oil Seal 230 X 260 X 15 for sew 40 ton,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC261,ASTMC261,,Oil Seal 280 X 320 X 20,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC262,ASTMC262,,Oil Seal 340 X 380 X 10,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC263,ASTMC263,,Oil Seal 300 X 340 X 18,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC264,ASTMC264,,Multiforming Feeder Rod,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC265,ASTMC265,,Bansal Stroke Brass Gear 55 teeth,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC266,ASTMC266,,Bansal Stroke Brass Gear 64 teeth,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC267,ASTMC267,,Clutch Mounting Plate Spring,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC268,ASTMC268,,Omkar M/C Foto Sensor,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC269,ASTMC269,,MAC Valves Europe INC Hydraulic Parts,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC27,ASTMC27,,Bearing NTN NJ-207,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC28,ASTMC28,,Universal Coupling,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC29,ASTMC29,,Feeder Gear,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC3,ASTMC3,,Oil Seal 95-120-13,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC30,ASTMC30,,Bearing NTN 4T-3208,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC31,ASTMC31,,Bearing SKF VKBC 1002 (32205),Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC32,ASTMC32,,Bearing SKF 32020,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC33,ASTMC33,,Bearing SKF BT1-0545A (30212),Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC34,ASTMC34,,Oil Seal - 170-200-13,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC35,ASTMC35,,Oil Seal - 170-200-15,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC36,ASTMC36,,Vello w,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC37,ASTMC37,,Warm Gear,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC38,ASTMC38,,Hydraulic Parts OP-3015 E,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC39,ASTMC39,,kluber lubrication nbu -15,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC4,ASTMC4,,Bearing RHP 7012 CTRDUMP3,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC40,ASTMC40,,FAG Bearing -2309- E -YLTVP 2 for use vib,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC41,ASTMC41,,Bearing NTN 305 For use Sepretor,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC42,ASTMC42,,Bearing NTN 2308 For use Vibrator,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC43,ASTMC43,,Bearing Timken 22311 For use Vibrator,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC44,ASTMC44,,Bearing FAG NU 310 For use Vibrator,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC45,ASTMC45,,Bearing NACHI 22314 For use Vibrator,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC46,ASTMC46,,Bearing FAG NU 312 For use Vibrator,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC47,ASTMC47,,LIMIT SWITCH HONEYWELL For use CF. CHE 3B,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC48,ASTMC48,,Sensor standard For use Honon CF,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC49,ASTMC49,,Sensor Festo SMT-8M-A-P For use CF. Cylinder,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC5,ASTMC5,,Bearing FAG NU 1010-XL-M1,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC50,ASTMC50,,Sensor Pneumax Part No. 15 For use CF. Cylinder,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC51,ASTMC51,,Solid State Rectifier For use CF. CHE 3B,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC52,ASTMC52,,Festo HFE-D-MINI-2 (Mat No. 172956 ON/OFF) General Maintenance,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC53,ASTMC53,,"Cylinder Mounting B.K.T. Front, for use-cf. door cylinder",Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC54,ASTMC54,,"Cylinder Mounting B.K.T. Back side, for use-CF. door cylinder",Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC55,ASTMC55,,Festo JMFH-5-1/8 mat. NO. 8820 solenoid valve - for use- cf.,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC56,ASTMC56,,"Festo MFH-5/3G-D-1-C mod NO. 150982 solenoid valve, for use cf.",Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC57,ASTMC57,,"Festo NAS-1/4-1A-ISO prt NO. 9484 Individual sub-base, for use cf.",Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC58,ASTMC58,,Festo solenoid coil MSF - 24/42,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC59,ASTMC59,,Bearing SKF 1211 EKTN9,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC6,ASTMC6,,Bearing FAG 6014-C3,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC60,ASTMC60,,Bearing SKF 1209 EKTN9,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC61,ASTMC61,,Bearing NTN UCP 207,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC62,ASTMC62,,Bearing NTN UCP 208,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC63,ASTMC63,,Bearing NTN 1210 sk,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC64,ASTMC64,,Bearing NTN UCFC 207 D1,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC65,ASTMC65,,"NTN UC 207 D1, for use Alarm CHE 3B-40L",Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC66,ASTMC66,,"Bearing NTN UCFCX 07, for use Alarm CHE 3B-40L",Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC67,ASTMC67,,"Bearing NTN UCFC 209 D1, for use Bearel bearing CHE-3B-40L",Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC68,ASTMC68,,"Bearing NTN UCFC 210 D1, for use Center shaft bearing CHE-3B-40L",Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC69,ASTMC69,,Bearing NTN UC 210 D1,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC7,ASTMC7,,Bearing 32011-X DY,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC70,ASTMC70,,"Manually operated pressure release valve, for use CF CHE-3B-240L",Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC71,ASTMC71,,"Release valve studs, for use CF CHE-3B-240L",Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC72,ASTMC72,,"Auto operated pressure release valve, for use CF CHE-3B-240L",Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC73,ASTMC73,,Clutches Brake SM. CF.,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC74,ASTMC74,,Toggle clamp PAH 1210 pah- pull action clamp,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC75,ASTMC75,,U Bolt for SM .CF,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC76,ASTMC76,,"Toggle clamp PAH 331, PAH - pull action clamp. for use - CHE 3B-40L.",Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC77,ASTMC77,,Toggle clamp PAH 341,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC78,ASTMC78,,"U Bolt, for use cf. CHE 3B-240L.",Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC79,ASTMC79,,Housed Bearing NTN UCFCX-09 DI,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC8,ASTMC8,,Bearing NU 212 (NTN),Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC80,ASTMC80,,"Insert Bearing UCX 09 D1, for use-cf. CHE 3B-240L.",Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC81,ASTMC81,,Housed Bearing NTN UCFCX-15 DI,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC82,ASTMC82,,"Insert Bearing NTN UCX-15 DI, for use-cf. CHE-3B-240L.",Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC83,ASTMC83,,"Bearing NTN 5205 SCLLD/2AS, for use drum dryer",Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC84,ASTMC84,,Baral Layning door pin for use -cf chf -3b -240L,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC85,ASTMC85,,"Baral Layning packing bush OD 16 x L 22 x ID 12 MM, for use-cf. CHE-3B -240L",Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC86,ASTMC86,,"C.S.K BOLT M6 X 16 MM, for use - cf. CHE-3B-240L / Baral LAYNING door fitting",Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC87,ASTMC87,,Elevator bucket Bolt (Ms)8 x 30mm for use- MEC SHOT M/C,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC88,ASTMC88,,Control cage BW15-39090043 for use MEC SHOT M/C,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC89,ASTMC89,,MEC SHOT M/C Belt,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC9,ASTMC9,,Bearing 7212 B (NTN),Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC90,ASTMC90,,"Bearing NTN 2313, for MEC shot M/C",Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC91,ASTMC91,,"Control cage putti, for use-MEC shot M/C",Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC92,ASTMC92,,Sleeves 309,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC93,ASTMC93,,Sleeves H 2310,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC94,ASTMC94,,Sleeves H 211,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC95,ASTMC95,,Gear - National motor,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC96,ASTMC96,,Gear National motor,Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC97,ASTMC97,,"Bearing shaft 40L, for use-cf. CHE-3B-40L.",Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC98,ASTMC98,,"Bearing shaft - 240L, for use-cf. CHE-3B-40L.",Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTMC99,ASTMC99,,"Insert Bearing UC 309, for use-SM.CF. (Hanon)",Asset,MACHINE SPARE,STORE,27101980,NOS,0,0,0
ASTTL1,BLANKING/A05002,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL10,T2215FM1A/B14002,,BUFFER INSERT,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL100,T2242BL0A/B14011,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1000,T1533BL0A/H01067,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1001,T3326BL0A/H01067,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1002,T1566BL0A/H01068,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1003,T1566BL0A/H01068,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1004,T1566BL0A/H01068,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1005,T1566BL0A/H01068,,DIE INSERT,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1006,T3325BL0A/H01068,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1007,T3272SV0A/H01068,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1008,T3272SV0A/H01068,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1009,T3272SV0A/H01068,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL101,T2242BL0A/B14011,,DIE PLATE,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1010,T3272SV0A/H01068,,SP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1011,T1546BL0A/H01069,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1012,T1546BL0A/H01069,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1013,T3068BL0A/H01070,,PIERING PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1014,T3068BL0A/H01070,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1015,T3068BL0A/H01070,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1016,T3068BL0A/H01070,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1017,T1615FM0A/H01070,,DIE INSERT,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1018,T1615FM0A/H01070,,PUNCHINSERT,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1019,T1615FM0A/H01070,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL102,T2242BL0A/B14011,,PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1020,T1615FM0A/H01070,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1021,T3059FM1A/H01070,,UPPER PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1022,T3059FM1A/H01070,,LOWAR PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1023,T2403BL0A/H01073,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1024,T3727BL0A/H01079,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1025,T3727BL0A/H01079,,ID PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1026,T3727BL0A/H01079,,PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1027,T3741FM0A/H01079,,UPPER PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1028,T4444BL0A/H01088,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1029,T4444BL0A/H01088,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL103,T2244BL0A/B14011,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1030,T4436BL0A/H01093,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1031,T1874BL0A/H16003,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1032,T1874BL0A/H16003,,SP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1033,T1874BL0A/H16003,,ID PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1034,T1874BL0A/H16003,,PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1035,T1714BL0A/H16003,,GROVING PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1036,T1714BL0A/H16003,,PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1037,T1714BL0A/H16003,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1038,T1714BL0A/H16003,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1039,T1714BL0A/H16003,,DIE PLATE,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL104,T2244BL0A/B14011,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1040,T1714BL0A/H16003,,DIE BUSH BIG,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1041,T1714BL0A/H16003,,DIE BUSH SMALL,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1042,T1874BL0A/H16003,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1043,T2707GR0A/H16003,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1044,T1864BL0A/H16004,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1045,T1864BL0A/H16004,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
